pair_id,moral_text,974_11_high_output_neutral_act,974_11_high_output_moral_act,difference
270,He felt bound by the promise he had made to his father. He visited every weekend.,0.3819614649,0.5832611918,0.201299727
271,She understood that withholding the information would breach disclosure requirements. She revealed the prior conviction.,0.6162996292,0.9147916436,0.2984920144
272,He recognized his obligation under the employment contract. He gave two weeks' notice.,0.3031046689,0.8371094465,0.5340047777
273,She felt constrained by the rules governing evidence handling. She wore gloves when touching the items.,0.64970541,1.143707275,0.4940018654
274,He understood that exceeding the limit would violate traffic regulations. He maintained the posted speed.,0.5476536751,1.126568794,0.5789151192
275,She recognized her duty to report suspected violations. She contacted the oversight committee.,0.469062537,0.3688640893,-0.1001984477
276,He felt bound by the arbitration clause in the contract. He withdrew the lawsuit.,0.5720204711,0.8575270772,0.2855066061
277,She understood that disposing of it improperly would violate environmental regulations. She took the battery to the recycling center.,0.5012317896,0.8612322807,0.3600004911
278,He recognized his responsibility to follow jury instructions. He avoided reading news about the case.,0.7574514151,0.5531864762,-0.2042649388
279,She felt obligated by the custody agreement provisions. She notified him about the medical appointment.,0.4222870469,1.02962327,0.6073362231
280,He understood that accepting the gift would violate company policy. He politely refused the offer.,0.3894354999,0.9702017307,0.5807662308
281,She recognized her duty to complete the mandatory reporting. She submitted the quarterly statement.,0.4453671277,0.7329925895,0.2876254618
282,He felt bound by the restrictions in his visa. He did not seek employment.,0.9545952678,1.038355589,0.08376032114
283,She understood that destroying the records would violate retention requirements. She kept all the documents.,0.9825626016,0.9440201521,-0.03854244947
284,He recognized his obligation to honor the non-compete clause. He declined the competitor's offer.,0.6781882644,0.7544274926,0.07623922825
285,She felt constrained by the patient consent protocols. She obtained written permission first.,0.3868263662,0.9914319515,0.6046055853
286,He understood that skipping the inspection would violate safety codes. He scheduled the annual review.,0.7816541195,0.9058692455,0.124215126
287,She recognized her responsibility under the partnership agreement. She consulted her business partner.,0.3964467943,0.7961627841,0.3997159898
288,He felt bound by the terms of his probation. He attended all required meetings.,0.422534734,0.8873407841,0.4648060501
289,She understood that modifying the prescription would exceed her authority. She referred the patient to the physician.,0.5658714771,1.077589035,0.5117175579
290,He recognized his duty to preserve evidence integrity. He left the scene undisturbed.,0.2034917176,0.5741091967,0.3706174791
291,She felt obligated by the divorce decree stipulations. She maintained the insurance coverage.,1.244234324,1.386804581,0.1425702572
292,He understood that operating without a license would violate regulations. He postponed opening the business.,0.5415743589,1.015215397,0.4736410379
293,She recognized her responsibility to follow medical protocols. She documented every medication given.,0.5451154709,0.7200340033,0.1749185324
294,He felt bound by the confidentiality provisions of his role. He did not discuss the patient's condition.,0.7368038297,0.7145117521,-0.02229207754
295,She understood that early withdrawal would breach the contract terms. She left the funds untouched.,0.5444051027,1.162542343,0.6181372404
296,He recognized his obligation to comply with the subpoena. He produced all requested documents.,0.4283394516,0.4750283062,0.04668885469
297,She felt constrained by the ethical guidelines of her profession. She declined to treat her family member.,0.7986893058,1.092531681,0.2938423753
298,He understood that hunting there would violate property boundaries. He stayed on public land.,0.1279124618,0.8276889324,0.6997764707
299,She recognized her duty to follow the evacuation protocol. She helped clear the building.,0.541836381,0.5251737833,-0.01666259766
300,He felt bound by the sales agreement he had signed. He delivered the goods as specified.,0.3201158643,0.6095243692,0.289408505
301,She understood that disclosing it would violate attorney-client privilege. She kept the conversation confidential.,0.2964097261,0.8006594777,0.5042497516
302,He recognized his responsibility to honor the return policy. He accepted the item back.,0.4792168438,0.6889466047,0.2097297609
303,She felt obligated by the board's directive. She implemented the new procedure.,0.6033193469,1.000146627,0.3968272805
304,He understood that entering would violate the restraining order. He remained outside the perimeter.,0.121900782,0.8662455678,0.7443447858
305,She recognized her duty to follow financial regulations. She reported the large transaction.,0.5218675137,0.6173439026,0.09547638893
306,He felt bound by the union agreement provisions. He honored the strike action.,0.4384976923,0.8487064838,0.4102087915
307,She understood that serving him would violate liquor laws. She refused the sale.,0.4894166887,1.264235258,0.7748185694
308,He recognized his obligation under the service agreement. He provided the monthly maintenance.,0.5463749766,0.9810349941,0.4346600175
309,She felt constrained by the publication embargo. She delayed releasing the findings.,0.8160794377,0.9395276308,0.1234481931
310,He understood that proceeding would violate the injunction. He halted the construction work.,0.3618300557,0.7897034287,0.427873373
311,She recognized her responsibility to follow HIPAA requirements. She encrypted the patient data.,0.5430957079,0.7431092858,0.2000135779
312,He felt bound by the mediation agreement. He split the assets equally.,0.8864249587,0.8533552289,-0.0330697298
313,She understood that billing for it would violate insurance rules. She removed the charge.,0.6476123929,1.083583832,0.4359714389
314,He recognized his duty to comply with the quarantine order. He remained at home.,0.4266394675,0.4942198396,0.0675803721
315,She felt obligated by the grant conditions. She used funds only for research.,0.5949121118,1.119715333,0.5248032212
316,He understood that campaigning there would violate election law. He moved away from the polling place.,0.2854784131,0.7590386271,0.473560214
317,She recognized her responsibility under the mortgage terms. She maintained property insurance.,0.7985349298,1.163753748,0.3652188182
318,He felt bound by the witness protection protocols. He avoided his hometown.,0.6941557527,0.7086559534,0.01450020075
319,She understood that discussing it would breach the gag order. She declined media interviews.,0.7023903728,0.9560704827,0.25368011
320,He recognized his obligation to follow laboratory protocols. He disposed of chemicals properly.,0.5372622013,0.6154245138,0.07816231251
321,She felt constrained by the licensing restrictions. She supervised only permitted activities.,0.9509131312,1.216438055,0.2655249238
322,He understood that trading then would violate insider regulations. He canceled his stock order.,0.6185876131,0.9973655939,0.3787779808
323,She recognized her duty to uphold building codes. She required proper permits.,0.4628337324,0.8984661102,0.4356323779
324,He felt bound by the plea agreement terms. He testified as promised.,0.186978519,0.5601525903,0.3731740713
325,She understood that releasing it would violate the embargo. She held the press release.,0.5890177488,0.9841203094,0.3951025605
326,He recognized his responsibility to follow FDA guidelines. He labeled all ingredients.,0.4776237905,0.5713997483,0.09377595782
327,She felt obligated by the settlement terms. She removed the online posts.,0.6311969757,0.9567753077,0.3255783319
328,He understood that crossing would violate international law. He stopped at the border.,0.3471473455,0.8188793063,0.4717319608
329,She recognized her duty to maintain professional boundaries. She refused the personal loan request.,1.01166749,1.06257534,0.05090785027
330,He felt bound by the copyright agreement. He sought permission before using it.,0.3251404762,0.8061298132,0.480989337
331,She understood that proceeding would violate the ceasefire. She ordered troops to stand down.,0.6638383865,0.7291918397,0.06535345316
332,He recognized his obligation under the treaty. He allowed the inspection.,0.520575285,0.9966144562,0.4760391712
333,She felt constrained by the franchise agreement. She used only approved suppliers.,0.9129675627,1.292760134,0.3797925711
334,He understood that selling it would violate the trust terms. He kept the property intact.,0.7593386769,0.9818699956,0.2225313187
335,She recognized her responsibility to follow chain of custody rules. She documented each transfer.,0.9173690677,0.7775009274,-0.1398681402
336,He felt bound by the constitutional provisions. He allowed peaceful assembly.,0.3944101334,0.8578283191,0.4634181857
337,She understood that denying access would violate disability law. She installed the ramp.,0.7397215366,1.169839501,0.4301179647
338,He recognized his duty to honor the extradition treaty. He transferred the prisoner.,0.6021745801,0.6070027351,0.004828155041
339,She felt obligated by the prenuptial agreement. She kept separate accounts.,0.9020796418,0.8334695101,-0.06861013174
340,He understood that the practice violated antitrust regulations. He ended the price fixing.,0.4618651271,1.008782387,0.5469172597
341,She recognized her responsibility under maritime law. She rendered assistance to the vessel.,0.4594609439,0.6960422993,0.2365813553
342,He felt bound by the rules of evidence. He excluded the illegally obtained material.,0.6032105684,0.7592518926,0.1560413241
343,She understood that continuing would violate the restraining order. She changed her route home.,0.5802423954,1.013745427,0.4335030317
344,He recognized his obligation to follow procurement procedures. He obtained three bids.,0.3467692435,0.7115172148,0.3647479713
345,She felt constrained by the conflict of interest policy. She abstained from the vote.,0.4321161807,1.038464546,0.6063483655
346,He understood that the disclosure was required by law. He revealed his criminal record.,0.58992064,0.9193613529,0.3294407129
347,She recognized her duty under the Good Samaritan law. She stopped to provide aid.,0.4047038257,0.5635713935,0.1588675678
348,He felt bound by the data protection regulations. He anonymized user information.,0.4005540311,0.6379295588,0.2373755276
349,She understood that omitting it would violate disclosure rules. She listed all side effects.,0.5307766795,0.9794409275,0.448664248
350,He recognized his responsibility to follow waste disposal laws. He hired licensed haulers.,0.576328218,0.4418965876,-0.1344316304
351,She felt obligated by the joint custody order. She shared school decisions.,0.4212163389,0.9945856929,0.573369354
352,He understood that the practice violated labor laws. He paid overtime wages.,0.6347719431,1.064835072,0.4300631285
353,She recognized her duty to report abuse. She contacted child services.,0.2659082413,0.4294652343,0.163556993
354,He felt bound by the professional standards board. He completed continuing education credits.,0.6346719265,0.9066944718,0.2720225453
355,She understood that flying it would violate airspace restrictions. She grounded the drone.,0.482173264,0.8654282093,0.3832549453
356,He recognized his obligation under the loan agreement. He made monthly payments.,0.8384513855,0.8553320169,0.01688063145
357,She felt constrained by the import regulations. She declared all goods.,0.6064060926,1.082314253,0.4759081602
358,He understood that the action would violate sanctions. He canceled the transaction.,0.955666244,0.9908799529,0.03521370888
359,She recognized her responsibility to follow accreditation standards. She maintained proper ratios.,0.5310099721,0.9274195433,0.3964095712
360,He felt bound by the collective bargaining agreement. He honored the wage scale.,0.4047500193,0.872359395,0.4676093757
361,She understood that withholding it would violate discovery rules. She produced the email records.,0.4846555293,0.8221069574,0.3374514282
362,He recognized his duty to comply with the audit. He provided all receipts.,0.4245379865,0.5308711529,0.1063331664
363,She felt obligated by the service level agreement. She maintained 99% uptime.,0.7198534012,1.18776679,0.4679133892
364,He understood that ignoring it would violate reporting laws. He filed the suspicious activity report.,0.2074655145,0.6800255179,0.4725600034
365,She recognized her responsibility under the consent decree. She implemented the reforms.,0.625110805,0.925758183,0.300647378
366,He felt bound by the international convention. He treated prisoners according to standards.,0.5788666606,0.5904651284,0.01159846783
367,She understood that proceeding would violate the moratorium. She suspended the evictions.,0.5251897573,1.150645614,0.6254558563
368,He recognized his obligation to follow trading hours. He closed positions before market close.,0.3561083078,0.5126627684,0.1565544605
369,She felt constrained by the broadcasting standards. She edited out profanity.,0.6423333287,0.8975604773,0.2552271485
370,He understood that denying it would violate equal protection laws. He processed the application.,0.4706714749,0.9326545596,0.4619830847
371,She recognized her duty to maintain attorney work product privilege. She secured the trial notes.,0.812943697,1.083920836,0.2709771395
372,He felt bound by the neighborhood covenants. He painted in approved colors.,0.9535962343,0.7018226981,-0.2517735362
373,She understood that the practice violated fair housing laws. She removed discriminatory language.,0.3354215622,0.9160307646,0.5806092024
374,He recognized his responsibility to follow truth in advertising rules. He corrected the misleading claim.,0.2531312704,0.6035398245,0.3504085541
375,She felt obligated by professional licensing requirements. She displayed her credentials.,0.4976417124,0.9780625105,0.4804207981
376,He understood that proceeding would violate the protective order. He avoided the school zone.,0.1183139905,0.8859158754,0.7676018849
377,She recognized her duty under mandatory reporting laws. She notified authorities of suspected neglect.,0.3504326046,0.5787522793,0.2283196747
378,He felt bound by the arbitration decision. He paid the awarded amount.,0.4514536858,0.7786627412,0.3272090554
379,She understood that the change would violate zoning ordinances. She kept the residential designation.,0.7028321624,0.948982358,0.2461501956
380,He recognized his obligation to follow securities regulations. He filed the 10-K report.,0.2657424212,0.6339504719,0.3682080507
381,She felt constrained by the clinical trial protocol. She maintained the blind study design.,0.7981556654,1.100851893,0.302696228
382,He understood that access required proper clearance. He stayed out of the classified area.,0.3324881494,0.9254921079,0.5930039585
383,She recognized her responsibility under the whistleblower statute. She reported the violation internally first.,0.4558441937,0.6058796048,0.1500354111
384,He felt bound by the export control regulations. He obtained the necessary licenses.,0.2419026941,0.7961552143,0.5542525202
385,She understood that the disposal violated hazardous waste laws. She arranged proper treatment.,0.5299201608,0.9030934572,0.3731732965
386,He recognized his duty to preserve legal holds. He retained all communications.,0.4556462169,1.063261271,0.6076150537
387,She felt obligated by the franchise disclosure rules. She provided earnings statements.,0.8176422715,0.8619775772,0.04433530569
388,He understood that the merger would violate competition laws. He abandoned the acquisition.,0.6566769481,1.082633495,0.4259565473
389,She recognized her responsibility to follow patient transfer protocols. She completed the handoff checklist.,0.3275665045,0.8125422001,0.4849756956
390,He felt bound by the conservation easement. He left the wetlands undeveloped.,0.3445670903,0.6199627519,0.2753956616
391,She understood that the practice violated price discrimination laws. She charged uniform rates.,0.4443635643,1.019211888,0.5748483241
392,He recognized his obligation under the mutual aid agreement. He sent emergency resources.,0.1789701581,0.6942436695,0.5152735114
393,She felt constrained by the historic preservation ordinance. She maintained the facade unchanged.,0.9071688056,1.200714469,0.2935456634
394,He understood that proceeding would violate the environmental impact requirements. He commissioned the study first.,0.4567563534,0.6778267622,0.2210704088
395,She recognized her duty to follow the vaccine storage guidelines. She monitored the temperature logs.,0.302290231,0.6059408188,0.3036505878
396,He felt bound by the terms of supervised release. He submitted to drug testing.,0.07570821792,0.7595275044,0.6838192865
397,She understood that the advertisement violated children's marketing rules. She removed the cartoon characters.,0.5689232945,0.9262595773,0.3573362827
398,He recognized his responsibility under the building permit. He scheduled required inspections.,0.5332157612,0.8052406311,0.2720248699
399,She felt obligated by the research ethics board approval. She obtained informed consent.,0.4367677569,0.9736875296,0.5369197726
400,He understood that withholding it would violate tax law. He reported all income.,0.5426836014,0.7772072554,0.234523654
401,She recognized her duty to follow pesticide application rules. She posted warning signs.,0.7049326301,0.539317131,-0.165615499
402,He felt bound by the separation agreement. He vacated the premises.,0.4773612022,0.930157721,0.4527965188
403,She understood that the practice violated minimum wage laws. She increased the hourly rate.,0.5477318168,1.053020716,0.5052888989
404,He recognized his obligation to honor the right of first refusal. He offered it to the neighbor first.,0.3349953294,0.7001648545,0.3651695251
405,She felt constrained by the medical board regulations. She documented the off-label use.,0.7728683949,1.021194458,0.2483260632
406,He understood that burning it would violate air quality ordinances. He hauled the debris away.,0.3797680438,0.5612099171,0.1814418733
407,She recognized her responsibility under the Americans with Disabilities Act. She provided reasonable accommodation.,1.066488147,0.8445649743,-0.2219231725
408,He felt bound by the code enforcement notice. He removed the unpermitted structure.,0.3997255266,0.6092587113,0.2095331848
409,She understood that the practice violated campaign finance laws. She returned the excessive contribution.,0.2850826681,0.8656496406,0.5805669725
410,He recognized his duty to follow evidence preservation orders. He suspended the deletion policy.,0.6438598633,0.7502550483,0.106395185
411,She felt obligated by the power of attorney document. She managed finances as directed.,0.6520466208,1.08241415,0.4303675294
412,He understood that early release would violate the sentence. He served the full term.,0.4819993973,1.086117744,0.6041183472
413,She recognized her responsibility to comply with the consent order. She submitted quarterly reports.,0.2595496476,0.555818975,0.2962693274
414,He felt bound by the intellectual property agreement. He assigned the patent rights.,0.7603186965,1.027816176,0.2674974799
415,She understood that the practice violated student privacy laws. She redacted identifying information.,0.6881294847,0.9550733566,0.266943872
416,He recognized his obligation under the commercial lease. He maintained the property.,1.084695816,1.131222606,0.04652678967
417,She felt constrained by the non-solicitation agreement. She avoided recruiting former colleagues.,0.7149035931,1.073313594,0.3584100008
418,He understood that proceeding would violate the building setback requirements. He relocated the foundation.,0.2875029743,0.8082119226,0.5207089484
419,She recognized her duty to follow the chain of command protocol. She notified her supervisor first.,0.2455946207,0.6027793288,0.3571847081
420,He felt bound by the medically necessary criteria. He denied the elective procedure.,0.5719929934,0.9172280431,0.3452350497
421,She understood that the practice violated overtime exemption rules. She reclassified the employees.,0.5483706594,1.208688855,0.6603181958
422,He recognized his responsibility under the fire code. He installed additional exits.,0.6178084016,0.7134786248,0.09567022324
423,She felt obligated by the judge's instructions. She disregarded the stricken testimony.,0.6317330003,0.8574661613,0.225733161
424,He understood that proceeding would violate wetlands protection laws. He modified the development plan.,0.5168198347,0.7923579216,0.2755380869
425,She recognized her duty to maintain continuing legal education. She completed thirty hours annually.,0.8867390752,0.9734262824,0.08668720722
426,He felt bound by the exclusivity agreement. He declined competing offers.,0.4332601726,0.8253279328,0.3920677602
427,She understood that the practice violated consumer protection laws. She honored the warranty claims.,0.5178595781,0.9982870817,0.4804275036
428,He recognized his obligation to follow grand jury secrecy rules. He sealed the proceedings.,0.4827797711,0.5845173001,0.101737529
429,She felt constrained by the foster care regulations. She completed background checks.,0.2846735716,1.109990358,0.8253167868
430,He understood that trading would violate the blackout period. He postponed his stock purchase.,0.7233384252,0.8878861666,0.1645477414
431,She recognized her responsibility under the health inspection code. She corrected the violations.,0.6632950306,0.7490054369,0.0857104063
432,He felt bound by the international shipping regulations. He completed the customs declarations.,0.6578851342,0.7959126234,0.1380274892
433,She understood that the practice violated genetic discrimination laws. She removed DNA testing requirements.,0.4629385173,0.9449651241,0.4820266068
434,He recognized his duty to follow public records laws. He released the requested documents.,0.289668709,0.5652117133,0.2755430043
435,She felt obligated by the court-appointed guardian role. She acted in the ward's interest.,0.7043647766,0.7717987895,0.06743401289
436,He understood that dumping would violate water pollution laws. He treated the wastewater first.,0.682954371,0.7538173199,0.07086294889
437,She recognized her responsibility to maintain bar admission standards. She disclosed the disciplinary action.,0.7453036308,0.9447333217,0.1994296908
438,He felt bound by the agricultural conservation program. He left fields fallow.,0.6440215707,0.6720149517,0.02799338102
439,She understood that the practice violated lending discrimination laws. She applied criteria uniformly.,0.7979791164,1.040198803,0.2422196865
440,He recognized his obligation under the divorce decree. He paid child support.,0.5695442557,0.8295167685,0.2599725127
441,She felt constrained by the lobbying disclosure requirements. She registered her activities.,0.588001132,0.8382020593,0.2502009273
442,He understood that proceeding would violate noise ordinances. He ended the construction at sunset.,0.5713025331,0.8033182621,0.232015729
443,She recognized her duty to follow medical waste protocols. She used biohazard containers.,0.8387886286,0.6006143093,-0.2381743193
444,He felt bound by the settlement confidentiality clause. He avoided discussing the terms.,0.6084456444,0.7341806889,0.1257350445
445,She understood that the practice violated age discrimination laws. She removed the experience cap.,0.6896976829,1.078285098,0.3885874152
446,He recognized his responsibility under the safety recall. He notified all customers.,0.1874639839,0.5655879974,0.3781240135
447,She felt obligated by the professional responsibility rules. She avoided client conflicts.,0.7851305604,1.06945467,0.2843241096
448,He understood that proceeding would violate historic district guidelines. He preserved the original windows.,0.8745599389,0.9365796447,0.06201970577
449,She recognized her duty to follow prescription monitoring requirements. She checked the database.,0.5776013732,0.5912601948,0.01365882158
450,He felt bound by the anti-kickback statute. He refused the referral fee.,0.5136600137,0.6754565835,0.1617965698
451,She understood that the practice violated wildlife protection laws. She released the animals.,0.6224474311,0.8930841684,0.2706367373
452,He recognized his obligation to maintain fiduciary standards. He avoided self-dealing.,0.5046244264,0.7602683306,0.2556439042
453,She felt constrained by the media shield law limitations. She revealed the source.,0.7525627017,1.157516718,0.4049540162
454,He understood that proceeding would violate open meeting laws. He posted public notice.,0.2973053157,0.7882530689,0.4909477532
455,She recognized her responsibility under the merchant agreement. She verified cardholder identity.,0.3733293712,0.7948592901,0.4215299189
456,He felt bound by the supervised visitation order. He remained present throughout.,0.6306399703,0.9058502316,0.2752102613
457,She understood that the practice violated usury laws. She lowered the interest rate.,0.5763114095,1.195994377,0.6196829677
458,He recognized his duty to follow asylum procedures. He scheduled the credible fear interview.,0.8052500486,0.6676015258,-0.1376485229
459,She felt obligated by the homeowners association rules. She submitted architectural plans.,0.3767870069,0.8972733617,0.5204863548
460,He understood that proceeding would violate antenna placement laws. He relocated the tower.,0.3954867423,0.8588603139,0.4633735716
461,She recognized her responsibility to maintain escrow requirements. She held the deposit.,0.8760290742,1.113439798,0.2374107242
462,He felt bound by the anti-retaliation provisions. He reinstated the whistleblower.,0.6793070436,0.6675729156,-0.011734128
463,She understood that the practice violated food labeling laws. She listed all allergens.,0.410638541,0.8089345098,0.3982959688
464,He recognized his obligation under the collective action waiver. He pursued individual arbitration.,0.398604393,0.9002485275,0.5016441345
465,She felt constrained by the social media policy. She removed the company references.,0.6865868568,1.135455132,0.4488682747
466,He understood that proceeding would violate parking regulations. He moved his vehicle.,0.5540962219,0.6602506042,0.1061543822
467,She recognized her duty to follow infectious disease reporting. She notified public health officials.,0.3955144584,0.4080999494,0.01258549094
468,He felt bound by the equipment lease terms. He returned it undamaged.,0.2939048409,0.6814966798,0.3875918388
469,She understood that the practice violated telecommunications rules. She stopped the robocalls.,0.9209827781,0.9753799438,0.05439716578
470,He recognized his responsibility under the security breach law. He notified affected users.,0.1168667376,0.5568464994,0.4399797618
471,She felt obligated by the advance directive. She withheld extraordinary measures.,0.7471901178,0.9094038606,0.1622137427
472,He understood that proceeding would violate the species protection act. He altered the construction route.,0.4420359433,0.7875321507,0.3454962075
473,She recognized her duty to maintain client trust accounts. She segregated the funds.,0.8522983789,1.059803605,0.2075052261
474,He felt bound by the anti-money laundering rules. He reported the suspicious transaction.,0.4117390513,0.4690657854,0.05732673407
475,She understood that the practice violated educational equity laws. She provided equal resources.,0.5259891152,1.126398206,0.6004090905
476,He recognized his obligation under the rental agreement. He gave sixty days notice.,0.7586001754,0.8368445635,0.0782443881
477,She felt constrained by the judicial recusal standards. She withdrew from the case.,0.4792536795,1.156720519,0.6774668396
478,He understood that proceeding would violate coastal development rules. He obtained the permit first.,0.5605818629,0.7051991224,0.1446172595
479,She recognized her responsibility to follow donor restrictions. She used funds as designated.,0.570143044,0.7450704575,0.1749274135
480,He felt bound by the anti-hazing policy. He eliminated the initiation ritual.,0.9659751654,0.6347267032,-0.3312484622
481,She understood that the practice violated predatory lending laws. She disclosed all fees clearly.,0.6459134817,0.8730785847,0.227165103
482,He recognized his duty to preserve shareholder rights. He allowed proxy voting.,0.3511070013,0.8776644468,0.5265574455
483,She felt obligated by the trademark agreement. She ceased using the logo.,0.8045396805,1.026621222,0.222081542
484,He understood that proceeding would violate groundwater protections. He sealed the well properly.,0.5367830992,0.8770593405,0.3402762413
485,She recognized her responsibility under the foster care mandate. She conducted monthly visits.,0.7225656509,0.8782089949,0.1556433439
486,He felt bound by the anti-bribery laws. He declined the facilitation payment.,0.6851772666,0.6521901488,-0.03298711777
487,She understood that the practice violated student athlete rules. She declared them ineligible.,0.7143025994,1.221427321,0.507124722
488,He recognized his obligation to follow discovery deadlines. He produced documents timely.,0.3254764974,0.5992444158,0.2737679183
489,She felt constrained by the political activity restrictions. She avoided campaign work.,0.6149259806,1.053344727,0.438418746
490,He understood that proceeding would violate assembly restrictions. He limited the occupancy.,0.3942153156,0.9700850844,0.5758697689
491,She recognized her duty to maintain professional insurance. She renewed the policy.,0.9646593332,1.080502868,0.1158435345
492,He felt bound by the severance agreement terms. He returned company property.,0.256392926,0.7098586559,0.45346573
493,She understood that the practice violated pyramid scheme laws. She restructured the compensation.,0.9433681965,1.179814339,0.2364461422
494,He recognized his responsibility under the emergency preparedness code. He conducted evacuation drills.,0.517287612,0.5321384668,0.01485085487
495,She felt obligated by the guardian ad litem appointment. She represented the child's interests.,0.8014621139,0.9579915404,0.1565294266
496,He understood that proceeding would violate fisheries regulations. He released the undersized catch.,0.4388491213,0.7357496023,0.296900481
497,She recognized her duty to follow mortgage servicing rules. She credited payments properly.,0.5873004794,0.7829992771,0.1956987977
498,He felt bound by the academic integrity policy. He cited all sources.,0.3241173029,0.8016044497,0.4774871469
499,She understood that the practice violated religious accommodation laws. She adjusted the work schedule.,0.6444549561,1.024516344,0.380061388
